x;y;theta;steering_v;driving_v
0.107302; 0.200012; 0.258935; 0.439416; -0.0256246
0.107303; 0.200012; 0.258831; 0.439416; -0.00987111
0.107307; 0.200012; 0.258632; 0.439416; -0.0162502
0.107309; 0.200012; 0.258462; 0.439416; -0.0137835
0.10731; 0.200012; 0.258344; 0.439416; -0.00972039
0.107314; 0.200012; 0.258138; 0.439416; -0.0173795
0.107315; 0.200012; 0.25802; 0.439416; -0.00961213
0.107317; 0.200012; 0.257871; 0.439416; -0.0139639
0.107334; 0.200012; 0.25722; 0.439416; -0.0269704
0.107337; 0.200012; 0.257049; 0.439416; -0.0140149
0.107344; 0.200012; 0.256657; 0.439416; -0.0172161
0.107352; 0.200012; 0.256318; 0.439416; -0.0242978
0.107354; 0.200012; 0.256175; 0.439416; -0.0137474
0.107356; 0.200012; 0.256008; 0.439416; -0.013966
0.107357; 0.200012; 0.255879; 0.439416; -0.0102957
0.107357; 0.200012; 0.255879; 0.439416; 0
0.107398; 0.200012; 0.254896; 0.439416; -0.0408303
0.107401; 0.200012; 0.254688; 0.439416; -0.0172373
0.107411; 0.200011; 0.254219; 0.439416; -0.0205701
0.107416; 0.200011; 0.253962; 0.439416; -0.0211603
0.107418; 0.200011; 0.253832; 0.439416; -0.0103572
0.107421; 0.200011; 0.253627; 0.439416; -0.0174602
0.107422; 0.200011; 0.253504; 0.439416; -0.00989234
0.107424; 0.200011; 0.253393; 0.439416; -0.0104613
0.107426; 0.200011; 0.253228; 0.439416; -0.0139236
0.107428; 0.200011; 0.253051; 0.439416; -0.0143842
0.107431; 0.200011; 0.25288; 0.439416; -0.0140425
0.107446; 0.200011; 0.25227; 0.439416; -0.0250429
0.10745; 0.200011; 0.252057; 0.439416; -0.0175982
0.107472; 0.200011; 0.251331; 0.439416; -0.0311036
0.107474; 0.200011; 0.251208; 0.439416; -0.0106629
0.107475; 0.200011; 0.251084; 0.439416; -0.0100791
0.107478; 0.200011; 0.250879; 0.439416; -0.0166174
0.10748; 0.200011; 0.250771; 0.439416; -0.0103912
0.107483; 0.200011; 0.250564; 0.439416; -0.0165877
0.107485; 0.200011; 0.250394; 0.439416; -0.0139342
0.1075; 0.200011; 0.249807; 0.439416; -0.0243806
0.107513; 0.200011; 0.249247; 0.439416; -0.0243848
0.107518; 0.200011; 0.249007; 0.439416; -0.0175218
0.107521; 0.200011; 0.248821; 0.439416; -0.0174475
0.107521; 0.200011; 0.248779; 0.439416; -0.00353237
0.107523; 0.200011; 0.248606; 0.439416; -0.0138535
0.107526; 0.200011; 0.248424; 0.439416; -0.0173158
0.107532; 0.200011; 0.248153; 0.439416; -0.0201944
0.107533; 0.200011; 0.248045; 0.439416; -0.00987536
0.107533; 0.200011; 0.248045; 0.439416; 0
0.10754; 0.200011; 0.247746; 0.439416; -0.0245823
0.107544; 0.200011; 0.247525; 0.439416; -0.0172246
0.107563; 0.200011; 0.246852; 0.439416; -0.0283672
0.107564; 0.200011; 0.24673; 0.439416; -0.0101619
0.107566; 0.200011; 0.246602; 0.439416; -0.0106014
0.107569; 0.200011; 0.246411; 0.439416; -0.0175748
0.107571; 0.200011; 0.246282; 0.439416; -0.010302
0.107574; 0.200011; 0.246072; 0.439416; -0.0176746
0.107577; 0.200011; 0.245899; 0.439416; -0.0139703
0.107577; 0.200011; 0.24586; 0.439416; -0.00328188
0.107587; 0.200011; 0.245374; 0.439416; -0.0215615
0.107587; 0.200011; 0.245374; 0.439569; 0
0.107653; 0.20001; 0.24409; 0.444782; -0.0515017
0.107659; 0.20001; 0.243839; 0.447235; -0.0211263
0.10766; 0.20001; 0.243707; 0.451222; -0.0105462
0.107662; 0.20001; 0.243558; 0.453828; -0.0131954
0.107664; 0.20001; 0.243395; 0.458581; -0.0130532
0.107667; 0.20001; 0.243221; 0.461341; -0.0137134
0.107668; 0.20001; 0.24309; 0.462261; -0.0101513
0.107685; 0.20001; 0.24245; 0.47054; -0.026427
0.107714; 0.20001; 0.241593; 0.47606; -0.0335703
0.107714; 0.20001; 0.241508; 0.478819; -0.00647036
0.107718; 0.20001; 0.241275; 0.481119; -0.0172394
0.10772; 0.20001; 0.241105; 0.482652; -0.0128558
0.107722; 0.20001; 0.240984; 0.484032; -0.010266
0.107724; 0.20001; 0.240789; 0.485719; -0.013136
0.107726; 0.20001; 0.240639; 0.486792; -0.0128112
0.107729; 0.20001; 0.240449; 0.488632; -0.0138089
0.107745; 0.20001; 0.23981; 0.492312; -0.025355
0.107759; 0.20001; 0.239192; 0.495838; -0.0228331
0.107762; 0.20001; 0.238978; 0.498444; -0.0156685
0.107764; 0.20001; 0.238837; 0.500744; -0.0101471
0.107767; 0.20001; 0.238611; 0.502431; -0.0161186
0.107768; 0.20001; 0.238519; 0.504424; -0.00697134
0.107774; 0.20001; 0.238241; 0.506877; -0.0198059
0.107775; 0.20001; 0.238109; 0.50795; -0.00962062
0.107779; 0.20001; 0.237869; 0.509177; -0.0167363
0.107781; 0.20001; 0.237713; 0.51025; -0.0126329
0.107791; 0.20001; 0.237177; 0.511017; -0.0192688
0.107814; 0.20001; 0.23638; 0.51163; -0.0285753
0.107815; 0.20001; 0.236264; 0.51209; -0.00943381
0.107817; 0.20001; 0.236089; 0.512243; -0.0126053
0.10782; 0.20001; 0.235903; 0.512243; -0.0128855
0.107822; 0.20001; 0.235726; 0.512243; -0.0129174
0.107842; 0.20001; 0.234981; 0.512243; -0.0266711
0.107846; 0.20001; 0.234746; 0.512243; -0.0167045
0.107865; 0.20001; 0.234042; 0.512243; -0.0271148
0.107865; 0.20001; 0.233989; 0.512243; -0.00359606
0.107873; 0.200009; 0.233667; 0.512243; -0.0234508
0.107877; 0.200009; 0.233401; 0.512243; -0.0170972
0.107878; 0.200009; 0.233318; 0.512243; -0.00673359
0.107879; 0.200009; 0.233195; 0.512243; -0.0101174
0.107881; 0.200009; 0.233005; 0.512243; -0.0135818
0.107885; 0.200009; 0.23277; 0.512243; -0.016766
0.107905; 0.200009; 0.232031; 0.512243; -0.0262911
0.107905; 0.200009; 0.231944; 0.512243; -0.00705838
0.107913; 0.200009; 0.231491; 0.512243; -0.0163096
0.107923; 0.200009; 0.231122; 0.512243; -0.0262083
0.107925; 0.200009; 0.230944; 0.512396; -0.0126945
0.107926; 0.200009; 0.230823; 0.512396; -0.0098138
0.107932; 0.200009; 0.230517; 0.512396; -0.0197146
0.107933; 0.200009; 0.230395; 0.512396; -0.00988173
0.107935; 0.200009; 0.230257; 0.512396; -0.00966732
0.107959; 0.200009; 0.229429; 0.512396; -0.0297641
0.10798; 0.200009; 0.228677; 0.512396; -0.0270426
0.107982; 0.200009; 0.228472; 0.512396; -0.0140955
0.107985; 0.200009; 0.228287; 0.512396; -0.0135054
0.107986; 0.200009; 0.228141; 0.512396; -0.0104146
0.107989; 0.200009; 0.227972; 0.512396; -0.0134884
0.107991; 0.200009; 0.22778; 0.512396; -0.0137771
0.107994; 0.200009; 0.227591; 0.512396; -0.0137028
0.108005; 0.200009; 0.227063; 0.512396; -0.0202581
0.108035; 0.200009; 0.226142; 0.512396; -0.0325195
0.108036; 0.200009; 0.225997; 0.512396; -0.0103169
0.108038; 0.200009; 0.225852; 0.512396; -0.0102575
0.108043; 0.200009; 0.225564; 0.512396; -0.0204852
0.108045; 0.200009; 0.225428; 0.512396; -0.00966308
0.108049; 0.200009; 0.22519; 0.512396; -0.0175154
0.108051; 0.200009; 0.225021; 0.512396; -0.0135691
0.108053; 0.200009; 0.224878; 0.512396; -0.0104294
0.108054; 0.200009; 0.224731; 0.512396; -0.0102914
0.10806; 0.200009; 0.224444; 0.512396; -0.0207272
0.108061; 0.200009; 0.224349; 0.512396; -0.00672085
0.108076; 0.200009; 0.223727; 0.512396; -0.0238838
0.108078; 0.200009; 0.223529; 0.512396; -0.0141125
0.108083; 0.200009; 0.223281; 0.512396; -0.0170611
0.108083; 0.200009; 0.223281; 0.51255; 0
0.108086; 0.200009; 0.22307; 0.512703; -0.0173116
0.10814; 0.200008; 0.22181; 0.512703; -0.0421804
0.108141; 0.200008; 0.221686; 0.512703; -0.00989234
0.108162; 0.200008; 0.220942; 0.512703; -0.0282441
0.108163; 0.200008; 0.220825; 0.512703; -0.00750629
0.108168; 0.200008; 0.220574; 0.512703; -0.020309
0.10817; 0.200008; 0.220379; 0.512703; -0.014104
0.108172; 0.200008; 0.22023; 0.512703; -0.0104613
0.108176; 0.200008; 0.21999; 0.512703; -0.017129
0.108177; 0.200008; 0.219896; 0.512703; -0.00685883
0.108178; 0.200008; 0.219787; 0.512703; -0.00743199
0.108213; 0.200008; 0.218829; 0.512703; -0.0374041
0.108216; 0.200008; 0.218636; 0.512703; -0.0134842
0.108242; 0.200008; 0.21779; 0.512703; -0.030645
0.108242; 0.200008; 0.217744; 0.512703; -0.00325004
0.108242; 0.200008; 0.217744; 0.512703; 0
0.108254; 0.200008; 0.217334; 0.512703; -0.0301249
0.108257; 0.200008; 0.217145; 0.512703; -0.0133313
0.108259; 0.200008; 0.216962; 0.512703; -0.0134587
0.108261; 0.200008; 0.216815; 0.512703; -0.0104952
0.108267; 0.200008; 0.216529; 0.512703; -0.0202984
0.108268; 0.200008; 0.216382; 0.512703; -0.0102214
0.108283; 0.200008; 0.215737; 0.512703; -0.0231239
0.108303; 0.200007; 0.215015; 0.512703; -0.0271742
0.108305; 0.200007; 0.214832; 0.512703; -0.0133292
0.108309; 0.200007; 0.214604; 0.512703; -0.0161292
0.108309; 0.200007; 0.214604; 0.512703; 0
0.10831; 0.200007; 0.21446; 0.512703; -0.0102999
0.10831; 0.200007; 0.21446; 0.512703; 0
0.108322; 0.200007; 0.214058; 0.512703; -0.0288555
0.108358; 0.200007; 0.213054; 0.512703; -0.0356188
0.10836; 0.200007; 0.212887; 0.512703; -0.0130851
0.108361; 0.200007; 0.212688; 0.512703; -0.00666353
0.108366; 0.200007; 0.212447; 0.512703; -0.0202687
0.108378; 0.200007; 0.212036; 0.512703; -0.0298787
0.108378; 0.200007; 0.212036; 0.512703; 0
0.108379; 0.200007; 0.211938; 0.512703; -0.00685883
0.108423; 0.200007; 0.210828; 0.512703; -0.0397116
0.108438; 0.200007; 0.210182; 0.512703; -0.0232321
0.108438; 0.200007; 0.210182; 0.512703; 0
0.108445; 0.200007; 0.209869; 0.512703; -0.0233489
0.108449; 0.200007; 0.20964; 0.512703; -0.016299
0.108464; 0.200007; 0.209015; 0.512703; -0.023697
0.108495; 0.200006; 0.20812; 0.512703; -0.0342559
0.108497; 0.200006; 0.207914; 0.512703; -0.0131445
0.1085; 0.200006; 0.207713; 0.512703; -0.0140764
0.108503; 0.200006; 0.207539; 0.512703; -0.0141571
0.108503; 0.200006; 0.20745; 0.512703; -0.0064746
0.108507; 0.200006; 0.207206; 0.512703; -0.0171503
0.108512; 0.200006; 0.206963; 0.512703; -0.0176024
0.108514; 0.200006; 0.206768; 0.512703; -0.0139427
0.108516; 0.200006; 0.206623; 0.512703; -0.0101152
0.108524; 0.200006; 0.206155; 0.512703; -0.0179782
0.108524; 0.200006; 0.206155; 0.512703; 0
0.108533; 0.200006; 0.205782; 0.512703; -0.0239114
0.108538; 0.200006; 0.205563; 0.512703; -0.0207527
0.108539; 0.200006; 0.205452; 0.512703; -0.00719636
0.108547; 0.200006; 0.205116; 0.512703; -0.02399
0.10855; 0.200006; 0.2049; 0.512703; -0.0176958
0.108572; 0.200006; 0.204123; 0.512703; -0.0277113
0.108572; 0.200006; 0.204123; 0.512703; 0
0.108573; 0.200006; 0.203938; 0.512703; -0.00715603
0.108602; 0.200006; 0.203302; 0.512703; -0.0448849
0.108602; 0.200006; 0.203208; 0.512703; -0.00668476
0.108608; 0.200006; 0.202921; 0.512703; -0.0204406
0.108608; 0.200006; 0.202921; 0.51255; 0
0.108616; 0.200006; 0.202616; 0.511937; -0.0246014
0.108621; 0.200006; 0.202359; 0.51163; -0.019012
0.108622; 0.200006; 0.20222; 0.510863; -0.00982653
0.108625; 0.200006; 0.202031; 0.510097; -0.0135627
0.108639; 0.200006; 0.201403; 0.508563; -0.022487
0.108657; 0.200006; 0.200708; 0.506724; -0.0265544
0.108662; 0.200006; 0.200444; 0.505497; -0.0171269
0.108663; 0.200006; 0.200326; 0.50473; -0.00993055
0.108667; 0.200006; 0.200082; 0.503964; -0.017318
0.10867; 0.200006; 0.199878; 0.502584; -0.0144288
0.108671; 0.200006; 0.199757; 0.501971; -0.0103424
0.108676; 0.200006; 0.199487; 0.500591; -0.0174368
0.108677; 0.200006; 0.199361; 0.499518; -0.0107967
0.108679; 0.200006; 0.199215; 0.498598; -0.0106014
0.108706; 0.200005; 0.198345; 0.496298; -0.0314602
0.108723; 0.200005; 0.197689; 0.493845; -0.0246672
0.108723; 0.200005; 0.197689; 0.493845; 0
0.108734; 0.200005; 0.197267; 0.492312; -0.0276901
0.108738; 0.200005; 0.197031; 0.491238; -0.0175982
0.108741; 0.200005; 0.196861; 0.490318; -0.0141995
0.108741; 0.200005; 0.196763; 0.489245; -0.00724306
0.108745; 0.200005; 0.196566; 0.488479; -0.0170802
0.108746; 0.200005; 0.196461; 0.487865; -0.0069862
0.10877; 0.200005; 0.195677; 0.486025; -0.0307533
0.108772; 0.200005; 0.1955; 0.484646; -0.0138769
0.108796; 0.200005; 0.194699; 0.483112; -0.0303457
0.108798; 0.200005; 0.194561; 0.482346; -0.0102575
0.108798; 0.200005; 0.194484; 0.481426; -0.00661471
0.108803; 0.200005; 0.19425; 0.480813; -0.0176449
0.108806; 0.200005; 0.194022; 0.480046; -0.0155093
0.108809; 0.200005; 0.193831; 0.479433; -0.0164943
0.10881; 0.200005; 0.193702; 0.478359; -0.00990296
0.108813; 0.200005; 0.193544; 0.477286; -0.0139427
0.108831; 0.200005; 0.192847; 0.475293; -0.0265926
0.10885; 0.200005; 0.192135; 0.473146; -0.0269789
0.108853; 0.200005; 0.19197; 0.472227; -0.0129683
0.108853; 0.200005; 0.191929; 0.471767; -0.00318635
0.108854; 0.200005; 0.191801; 0.471153; -0.0109304
0.108854; 0.200005; 0.191801; 0.471153; 0
0.108861; 0.200005; 0.191508; 0.469927; -0.0229732
0.108868; 0.200005; 0.191199; 0.46916; -0.0235633
0.108872; 0.200005; 0.190978; 0.468394; -0.0172139
0.108874; 0.200005; 0.19083; 0.467474; -0.0133334
0.108898; 0.200005; 0.190041; 0.465634; -0.0304986
0.108899; 0.200005; 0.189908; 0.464867; -0.0103763
0.108902; 0.200005; 0.189739; 0.463947; -0.0130872
0.108902; 0.200005; 0.189666; 0.463334; -0.00614344
0.108905; 0.200005; 0.189457; 0.462567; -0.0164688
0.108909; 0.200005; 0.189248; 0.461801; -0.0163117
0.10891; 0.200005; 0.189138; 0.461494; -0.00991994
0.108933; 0.200005; 0.188359; 0.460728; -0.030091
0.108935; 0.200005; 0.188228; 0.460574; -0.0104889
0.108948; 0.200004; 0.187662; 0.460114; -0.023523
0.108952; 0.200004; 0.187424; 0.459654; -0.0169083
0.108954; 0.200004; 0.187269; 0.459041; -0.0139469
0.108955; 0.200004; 0.187145; 0.458734; -0.00982229
0.108959; 0.200004; 0.18693; 0.458121; -0.0168531
0.10896; 0.200004; 0.186805; 0.457968; -0.00995178
0.108964; 0.200004; 0.186592; 0.457508; -0.0171566
0.108966; 0.200004; 0.186424; 0.457354; -0.013136
0.108983; 0.200004; 0.185787; 0.457048; -0.0268303
0.108986; 0.200004; 0.185611; 0.456741; -0.0139045
0.108987; 0.200004; 0.185487; 0.456588; -0.0098796
0.108991; 0.200004; 0.185245; 0.456435; -0.0171694
0.108992; 0.200004; 0.185148; 0.456435; -0.00994753
0.108993; 0.200004; 0.185024; 0.456281; -0.0100261
0.108997; 0.200004; 0.184805; 0.456128; -0.017129
0.109012; 0.200004; 0.184199; 0.455975; -0.0241662
0.109014; 0.200004; 0.184027; 0.455821; -0.0136816
0.109036; 0.200004; 0.183311; 0.455668; -0.030299
0.109038; 0.200004; 0.18312; 0.455515; -0.0136646
0.10904; 0.200004; 0.183004; 0.455361; -0.0105398
0.109043; 0.200004; 0.182788; 0.455361; -0.0170929
0.109045; 0.200004; 0.182624; 0.455361; -0.0131806
0.109047; 0.200004; 0.182509; 0.455361; -0.0101917
0.109048; 0.200004; 0.182365; 0.455361; -0.0104379
0.109051; 0.200004; 0.182174; 0.455361; -0.0170823
0.109053; 0.200004; 0.182049; 0.455361; -0.0100006
0.109071; 0.200004; 0.181371; 0.455361; -0.0273992
0.109071; 0.200004; 0.181371; 0.455361; 0
0.109094; 0.200004; 0.180864; 0.455361; -0.0451609
0.109096; 0.200004; 0.180718; 0.455361; -0.0104209
0.109097; 0.200004; 0.180599; 0.455361; -0.0109346
0.109101; 0.200004; 0.180382; 0.455361; -0.0168255
0.109101; 0.200004; 0.180298; 0.455361; -0.00680152
0.109105; 0.200004; 0.180095; 0.455361; -0.0183093
0.109109; 0.200004; 0.179857; 0.455361; -0.0169911
0.10911; 0.200004; 0.179746; 0.455361; -0.0101428
0.109113; 0.200004; 0.179559; 0.455361; -0.0145158
0.109116; 0.200004; 0.179358; 0.455361; -0.0164285
0.109134; 0.200004; 0.178677; 0.455361; -0.0266435
0.109151; 0.200004; 0.178054; 0.455361; -0.0263251
0.109152; 0.200004; 0.177926; 0.455361; -0.0103933
0.109156; 0.200004; 0.177704; 0.455361; -0.0175876
0.109158; 0.200004; 0.177533; 0.455361; -0.0134714
0.10916; 0.200004; 0.177402; 0.455361; -0.0104103
0.109163; 0.200004; 0.177212; 0.455361; -0.0174262
0.109166; 0.200004; 0.177014; 0.455361; -0.0140191
0.109167; 0.200004; 0.176894; 0.455361; -0.0111448
0.109186; 0.200004; 0.176197; 0.455361; -0.0275882
0.109197; 0.200004; 0.175687; 0.455361; -0.0205616
0.109198; 0.200004; 0.175576; 0.455361; -0.0101152
0.109203; 0.200004; 0.175313; 0.455361; -0.0204873
0.109204; 0.200004; 0.175185; 0.455361; -0.010319
0.109209; 0.200004; 0.174935; 0.455361; -0.0174666
0.109221; 0.200003; 0.174416; 0.455821; -0.0238966
0.109255; 0.200003; 0.173466; 0.456435; -0.0354893
0.109255; 0.200003; 0.173427; 0.456588; -0.00352388
0.10926; 0.200003; 0.173162; 0.456895; -0.0204237
0.109264; 0.200003; 0.172945; 0.457048; -0.0178359
0.109264; 0.200003; 0.172945; 0.457201; 0
0.109272; 0.200003; 0.172629; 0.457508; -0.024733
0.109273; 0.200003; 0.17251; 0.457508; -0.0108497
0.109276; 0.200003; 0.172333; 0.457661; -0.0141274
0.109301; 0.200003; 0.171537; 0.457814; -0.0313137
0.109302; 0.200003; 0.171406; 0.457968; -0.0103785
0.109305; 0.200003; 0.171247; 0.458121; -0.0142271
0.109306; 0.200003; 0.171108; 0.458274; -0.0109219
0.10931; 0.200003; 0.170889; 0.458274; -0.0175154
0.109311; 0.200003; 0.170761; 0.458274; -0.0106014
0.109315; 0.200003; 0.17054; 0.458274; -0.017526
0.109335; 0.200003; 0.169832; 0.458428; -0.0278641
0.109338; 0.200003; 0.169644; 0.458428; -0.0144267
0.109352; 0.200003; 0.169069; 0.458428; -0.0245738
0.109356; 0.200003; 0.168836; 0.458428; -0.0181183
0.109357; 0.200003; 0.168746; 0.458428; -0.00692888
0.109362; 0.200003; 0.168491; 0.458428; -0.0211072
0.109363; 0.200003; 0.168376; 0.458428; -0.0102299
0.109366; 0.200003; 0.168195; 0.458428; -0.0141104
0.109366; 0.200003; 0.168149; 0.458428; -0.00371918
0.109367; 0.200003; 0.168016; 0.458428; -0.0103785
0.109371; 0.200003; 0.167788; 0.458428; -0.017906
0.109376; 0.200003; 0.167536; 0.458428; -0.0202008
0.109394; 0.200003; 0.166889; 0.458428; -0.0271381
0.109395; 0.200003; 0.166757; 0.458428; -0.0103636
0.109399; 0.200003; 0.166545; 0.458428; -0.0172161
0.109403; 0.200003; 0.166322; 0.458428; -0.0176916
0.109404; 0.200003; 0.16619; 0.458428; -0.0103997
0.109407; 0.200003; 0.166011; 0.458428; -0.0139491
0.109409; 0.200003; 0.165852; 0.458428; -0.014121
0.109429; 0.200003; 0.16513; 0.458428; -0.0281889
0.109432; 0.200003; 0.164963; 0.458428; -0.0135457
0.109456; 0.200003; 0.164179; 0.458428; -0.0308467
0.109457; 0.200002; 0.164048; 0.458428; -0.0105632
0.109458; 0.200002; 0.163933; 0.458581; -0.0106396
0.109461; 0.200002; 0.163754; 0.458581; -0.0135033
0.109465; 0.200002; 0.16354; 0.458581; -0.0175663
0.109466; 0.200002; 0.163405; 0.458581; -0.0100707
0.109488; 0.200002; 0.162693; 0.458581; -0.030766
0.109489; 0.200002; 0.162562; 0.458888; -0.0103572
0.109508; 0.200002; 0.161884; 0.459808; -0.0271763
0.10951; 0.200002; 0.161711; 0.460728; -0.0132422
0.109511; 0.200002; 0.161585; 0.461341; -0.0100834
0.109512; 0.200002; 0.161456; 0.461954; -0.0100303
0.109518; 0.200002; 0.161199; 0.462874; -0.0199948
0.109519; 0.200002; 0.161087; 0.463334; -0.0099072
0.109536; 0.200002; 0.160413; 0.464407; -0.0263675
0.10954; 0.200002; 0.160207; 0.464867; -0.0163266
0.109552; 0.200002; 0.159662; 0.465327; -0.0226038
0.109556; 0.200002; 0.159452; 0.46548; -0.0167851
0.109557; 0.200002; 0.159328; 0.46548; -0.00948051
0.109558; 0.200002; 0.159199; 0.465634; -0.0101004
0.109562; 0.200002; 0.158989; 0.465634; -0.0162353
0.109563; 0.200002; 0.158856; 0.465634; -0.0100579
0.109565; 0.200002; 0.158688; 0.465634; -0.0140764
0.109566; 0.200002; 0.158576; 0.465634; -0.00998999
0.10957; 0.200002; 0.158348; 0.465634; -0.0166832
0.10959; 0.200002; 0.157633; 0.465634; -0.0280807
0.109594; 0.200002; 0.157409; 0.465634; -0.0173732
0.109612; 0.200002; 0.156764; 0.465634; -0.0272167
0.109613; 0.200002; 0.156634; 0.465634; -0.0103169
0.109616; 0.200002; 0.156458; 0.465634; -0.013913
0.109618; 0.200002; 0.156277; 0.465634; -0.0139682
0.109619; 0.200002; 0.156146; 0.465634; -0.00996664
0.109623; 0.200002; 0.155939; 0.465634; -0.0163563
0.109633; 0.200002; 0.155451; 0.465634; -0.0200097
0.109657; 0.200002; 0.154649; 0.465634; -0.0311227
0.109661; 0.200002; 0.154429; 0.465634; -0.0177171
0.109663; 0.200002; 0.154288; 0.465634; -0.0107457
0.109664; 0.200002; 0.154171; 0.465634; -0.0103339
0.109667; 0.200002; 0.153988; 0.465634; -0.0145753
0.109669; 0.200002; 0.153806; 0.465634; -0.0141783
0.109674; 0.200002; 0.153566; 0.465634; -0.0182329
0.109677; 0.200002; 0.153347; 0.465634; -0.0171609
0.109679; 0.200002; 0.153217; 0.465634; -0.0103721
0.109681; 0.200002; 0.153034; 0.465634; -0.0140976
0.109684; 0.200002; 0.152863; 0.466707; -0.0134523
0.109702; 0.200002; 0.152182; 0.47468; -0.0274056
0.109717; 0.200002; 0.151553; 0.487405; -0.023714
0.109721; 0.200002; 0.151334; 0.493538; -0.016108
0.109723; 0.200002; 0.151179; 0.501204; -0.0128961
0.109724; 0.200002; 0.151044; 0.511017; -0.00939348
0.109725; 0.200002; 0.150916; 0.516229; -0.00924488
0.109729; 0.200002; 0.150693; 0.524049; -0.0159615
0.109744; 0.200001; 0.15003; 0.532941; -0.0225762
0.109748; 0.200001; 0.149661; 0.538461; -0.0125628
0.109748; 0.200001; 0.149661; 0.538461; 0
0.109756; 0.200001; 0.149339; 0.538461; -0.0243381
0.109756; 0.200001; 0.149339; 0.538461; 0
0.109756; 0.200001; 0.149339; 0.54398; 0
0.109801; 0.200001; 0.14852; 0.54536; -0.0540258
0.109801; 0.200001; 0.148484; 0.5449; -0.0028191
0.109803; 0.200001; 0.148296; 0.540301; -0.0129938
0.109805; 0.200001; 0.148142; 0.540301; -0.0104146
0.10981; 0.200001; 0.147862; 0.536774; -0.0193474
0.109836; 0.200001; 0.147024; 0.522669; -0.0308361
0.109841; 0.200001; 0.146758; 0.517763; -0.0175791
0.109842; 0.200001; 0.146631; 0.51485; -0.00983078
0.109842; 0.200001; 0.146631; 0.51301; 0
0.109842; 0.200001; 0.146631; 0.51301; 0
0.109843; 0.200001; 0.146532; 0.505037; -0.00724306
0.109923; 0.2; 0.145095; 0.495685; -0.0562017
0.109924; 0.2; 0.145003; 0.492925; -0.00688431
0.109966; 0.2; 0.143945; 0.486179; -0.0395885
0.109967; 0.2; 0.143804; 0.481732; -0.0104188
0.109968; 0.2; 0.14371; 0.480353; -0.00727066
0.109973; 0.2; 0.143447; 0.477286; -0.0201052
0.109979; 0.2; 0.143173; 0.47514; -0.0200564
0.109979; 0.2; 0.143136; 0.4733; -0.00318423
0.109983; 0.2; 0.142917; 0.470847; -0.0173074
0.109984; 0.2; 0.142781; 0.469467; -0.0103339
0.110007; 0.2; 0.142023; 0.465327; -0.0299976
0.110009; 0.2; 0.141864; 0.464254; -0.0137983
0.110027; 0.199999; 0.141191; 0.462414; -0.0268834
0.110029; 0.199999; 0.141017; 0.462107; -0.0136497
0.110032; 0.199999; 0.140849; 0.461494; -0.0132103
0.110034; 0.199999; 0.140675; 0.463947; -0.0133122
0.110035; 0.199999; 0.140551; 0.467474; -0.00984139
0.110039; 0.199999; 0.140339; 0.477133; -0.016161
0.110048; 0.199999; 0.139852; 0.493538; -0.0188973
0.110052; 0.199999; 0.139603; 0.505344; -0.0182456
0.110065; 0.199999; 0.138997; 0.519756; -0.0211857
0.110066; 0.199999; 0.138883; 0.520982; -0.0093213
0.11007; 0.199999; 0.138653; 0.521596; -0.0159339
0.110072; 0.199999; 0.138479; 0.521596; -0.0121531
0.110074; 0.199999; 0.138309; 0.521596; -0.0123994
0.110075; 0.199999; 0.138173; 0.521596; -0.00934041
0.110101; 0.199999; 0.137303; 0.524662; -0.0295603
0.110103; 0.199999; 0.137135; 0.531562; -0.012514
0.110114; 0.199999; 0.136585; 0.553486; -0.0193262
0.110118; 0.199999; 0.136342; 0.562379; -0.0159381
0.11012; 0.199999; 0.13615; 0.572038; -0.0125289
0.110122; 0.199999; 0.135975; 0.578938; -0.0129131
0.110124; 0.199999; 0.135829; 0.593196; -0.00917695
0.110128; 0.199999; 0.135581; 0.605769; -0.0151994
0.110131; 0.199999; 0.135328; 0.615428; -0.0149362
0.110132; 0.199999; 0.13531; 0.0150254; -0.0211751
0.110133; 0.199999; 0.135266; 0.0375635; -0.0206678
0.110133; 0.199999; 0.135257; 0.0415498; -0.00889462
0.110133; 0.199999; 0.13525; 0.0415498; -0.0056276
0.110133; 0.199999; 0.13525; 0.0458428; 0
0.110134; 0.199999; 0.135206; 0.0481426; -0.0327742
0.110134; 0.199999; 0.135187; 0.0492158; -0.0128749
0.110135; 0.199999; 0.135177; 0.0499824; -0.00859105
0.110136; 0.199999; 0.135105; 0.0551953; -0.0225719
0.110137; 0.199999; 0.135072; 0.0613281; -0.0192837
0.110141; 0.199999; 0.134921; 0.0875459; -0.0298214
0.110142; 0.199999; 0.134896; 0.0935254; -0.00984139
0.110142; 0.199999; 0.134866; 0.100271; -0.0098605
0.110143; 0.199999; 0.134818; 0.106251; -0.016558
0.110146; 0.199999; 0.134677; 0.109317; -0.0236121
0.110146; 0.199999; 0.134647; 0.109164; -0.00990296
0.110149; 0.199999; 0.134518; 0.103798; -0.0231048
0.11015; 0.199999; 0.13446; 0.100578; -0.0202899
0.110151; 0.199999; 0.134413; 0.098585; -0.0169359
0.110152; 0.199999; 0.134374; 0.0990449; -0.0140509
0.110152; 0.199999; 0.134335; 0.101345; -0.0135627
0.110152; 0.199999; 0.134314; 0.104258; -0.00721759
0.110152; 0.199999; 0.134304; 0.105331; -0.00325216
0.110153; 0.199999; 0.134256; 0.106098; -0.018182
0.110154; 0.199999; 0.134215; 0.104718; -0.0135309
